Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
a1e33354-dde9-77ea-c463-4e62381701b9,1973-10-14,,999-66-4534,S99973891,X66898512X,Mrs.,Casie505,Margot418,Beahan375,,Stroman228,M,black,nonhispanic,F,West Covina  California  US,482 Eichmann Rue Suite 47,Alamo,California,Contra Costa County,6013,94507,37.84737942125369,-122.01447179773345,312527.80,420689.62,134864
7719e4fc-5d15-f8f6-9f1c-f0bc8a70cf57,2020-06-25,,999-70-1268,,,,Guillermina633,,Alanis890,,,,white,hispanic,F,La Paz  Baja California  MX,580 Cassin Frontage road,Los Angeles,California,Los Angeles County,6037,90079,33.96876068426717,-118.21861062510501,2382.02,42129.81,9683
612f8976-25bf-0301-6b38-44de0e909ef9,1963-08-25,2020-12-24,999-83-6290,S99923359,X63526992X,Mr.,Miguel815,,Runolfsson901,,,M,white,nonhispanic,M,Carpinteria  California  US,397 Jaskolski Path,Huntington Beach,California,Orange County,6059,92647,33.70597908743085,-117.99556606935137,149465.89,469482.02,177850
2b9fb6e5-50ce-ac48-2de7-f944ac8aeac9,1972-09-22,,999-80-7873,S99981472,X49754676X,Mr.,Burl285,Lazaro919,Lesch175,,,M,asian,hispanic,M,Acalanes Ridge  California  US,828 Olson Green Suite 42,San Jose,California,Santa Clara County,6085,95070,37.27050944963054,-121.8166805489943,132929.30,1044970.83,12521
c2cfa455-95fe-14a9-c708-82e029dd48a2,2008-08-29,,999-86-9645,S99997807,,,Brant303,Pete38,Abshire638,,,,white,nonhispanic,M,Santa Ana  California  US,482 Cummerata Terrace Apt 70,Clovis,California,Fresno County,6019,93727,36.86761281432878,-119.66052148644529,76525.66,6818.14,80138
dcd285c8-a323-2cc0-7382-d909c793a12d,1977-07-26,,999-55-3956,S99987034,X21868154X,Mr.,Lawrence741,Calvin845,Roberts511,,,M,asian,nonhispanic,M,San Francisco  California  US,193 Farrell Knoll,Santa Ana,California,Orange County,6059,92705,33.734547955888125,-117.84673615944489,186763.27,4791.70,65239
10ae924b-e945-c9a4-3d0b-a28c51f41410,2000-10-12,2024-06-20,999-95-7673,S99938855,X79667606X,Ms.,Jennell254,,Feest103,,,,white,nonhispanic,F,Los Angeles  California  US,469 Murazik Ville Unit 84,El Monte,California,Los Angeles County,6037,91732,34.04422944881726,-118.12429469709691,153164.84,859042.50,456751
5e6452bf-b59d-74de-5c26-0ec65acda0f9,2023-11-24,,999-71-6625,,,,Carlos172,Felipe97,Magaña874,,,,white,hispanic,M,Marigot  Saint Andrew Parish  DM,587 Goldner Rapid,Hermosa Beach,California,Los Angeles County,6037,90254,33.899453476637376,-118.37704749746176,9365.55,6218.94,84545
ec685e45-b95a-c781-a81f-3848727a6aef,2025-05-09,,999-33-4838,,,,Harlan808,Mauro926,Stokes453,,,,white,nonhispanic,M,El Dorado Hills  California  US,785 Rohan Neck Unit 20,Montclair,California,San Bernardino County,6071,91763,34.0228546433645,-117.71843010573407,9110.63,13320.29,126411
318eac7b-2eaa-ce84-4721-4659939c7385,2021-07-30,,999-37-4339,,,,Rosalba160,Stephnie566,Zulauf375,,,,white,nonhispanic,F,Santa Ana  California  US,314 Leffler Park Unit 69,Garden Grove,California,Orange County,6059,92804,33.73703347854155,-117.94747062240374,550.00,15139.48,13409
b899fe17-27a3-4f4a-3559-be40ba338419,1973-11-05,,999-53-8195,S99959022,X23451510X,Mrs.,Brandi2,Cherrie404,Bradtke547,,Walsh511,D,white,nonhispanic,F,San Marcos  California  US,517 Pfeffer Overpass Apt 47,San Marcos,California,San Diego County,6073,92029,33.11776347089223,-117.12499975257896,20249.71,2260777.30,115370
de66ca75-e103-5cca-c1c9-12f04247eaf5,1990-11-18,,999-83-7929,S99982118,X84370279X,Mrs.,Cary869,,Johns824,,Cremin516,M,white,nonhispanic,F,Eureka  California  US,789 Ferry Brook,Costa Mesa,California,Orange County,6059,92627,33.71546987947831,-117.88851632504135,11815.20,1073968.32,5870
f30c0654-518c-36a7-a5ff-68c2cedc813e,2014-10-28,,999-84-3192,,,,Elodia940,Theresa98,Russel238,,,,white,nonhispanic,F,Hamburg  Hamburg  DE,756 Cremin Way,El Paso de Robles (Paso Robles),California,San Luis Obispo County,6079,93446,35.68594973389895,-120.74414616566504,21822.03,25661.26,146419
d09c253c-3640-80d4-9957-f19b47dc16d0,2000-10-12,,999-38-4552,S99926270,X7878860X,Ms.,Creola518,Tameika522,Hoppe518,,,,white,nonhispanic,F,Roseville  California  US,1030 Nienow Ville Unit 35,El Monte,California,Los Angeles County,6037,91732,34.095759953678005,-118.05606691178093,142715.18,173327.09,456751
ecd342ee-10c0-445c-4ade-596db79076ed,1971-05-21,,999-39-3485,S99956967,X12406959X,Mr.,Johnie961,Luigi346,Kautzer186,,,M,black,nonhispanic,M,Bakersfield  California  US,464 Muller Approach Unit 34,Arcadia,California,Los Angeles County,6037,91007,34.02428872026902,-118.0271863665871,173317.91,31749.36,94114
1bd94f12-284e-2718-29df-f9b54f01e5d0,2005-06-30,,999-85-9034,S99947012,X50225896X,Ms.,Tessie155,Vanda440,Stanton715,,,,asian,nonhispanic,F,Mission Viejo  California  US,325 Powlowski Row Unit 44,Daly City,California,San Mateo County,6081,94014,37.64879503193083,-122.50109751779203,5150.00,432390.66,13629
92fbc5b1-951d-4a19-3ccc-56f20f4d88a3,1998-01-26,,999-86-2969,S99938002,X36161610X,Mr.,Ahmad985,James276,Bins636,,,M,white,hispanic,M,Coachella  California  US,998 Macejkovic Corner,Lomita,California,Los Angeles County,6037,90717,33.74997536333984,-118.26878660499611,4284.05,73211.59,20290
24e688c7-54a4-582b-909f-ae9304980bb8,1959-05-01,,999-28-1597,S99962052,X82131011X,Mr.,Santiago500,Marcos263,Ramón841,,,S,native,hispanic,M,Panama City  Panama  PA,361 Anderson Corner Suite 21,Arcadia,California,Los Angeles County,6037,91007,34.10019473774373,-118.02454533875486,187504.99,809430.92,37405
91dfc4bf-baf0-7748-08af-a049235fc160,2013-09-08,,999-56-4489,,,,Alfredo17,Gabriel934,Jáquez824,,,,white,hispanic,M,Portsmouth  Saint John Parish  DM,517 Cronin Quay,Agoura Hills,California,Los Angeles County,6037,91301,34.144203543283055,-118.76571485291781,31124.01,6478.98,59457
1c83d97e-90fd-7425-8c84-33aabc8f81da,1989-10-21,,999-38-8373,S99995478,X77780231X,Mrs.,Danica886,Dorathy429,Wolf938,,Stiedemann542,M,white,nonhispanic,F,Lancaster  California  US,636 Huels Pathway Unit 69,San Marcos,California,San Diego County,6073,92009,33.05793906358977,-117.12348458470204,192692.82,715613.57,66488
b6c01c32-90f7-a928-be4b-dfea45381c9d,1978-04-05,,999-43-1971,S99983451,X82357159X,Mr.,Arturo47,,Esquivel546,,,M,black,hispanic,M,Bayamon  Puerto Rico  PR,755 Lebsack Throughway Apt 49,Los Angeles,California,Los Angeles County,6037,90066,34.175685860363885,-118.59899881861725,8772.25,178922.28,4319
b3a002aa-db56-de23-482b-5d63778c5156,2002-02-04,,999-84-7113,S99963437,X80278381X,Mr.,Morton637,,Grady603,,,,white,nonhispanic,M,San Diego  California  US,264 Hilll Row Unit 47,Aliso Viejo,California,Orange County,6059,92651,33.52487291562173,-117.74024648211694,88711.08,16427.12,162601
24fa3801-d7cc-ef07-b374-ce0ceca88fda,2015-02-26,,999-57-6072,,,,Corine538,Janie347,Von197,,,,white,nonhispanic,F,Redondo Beach  California  US,366 Satterfield Path,San Jose,California,Santa Clara County,6085,95139,37.30224033029737,-121.95036275048072,24363.49,4434.68,147038
f55ddd60-e9dd-262d-8639-5127cdf7949c,1957-04-23,,999-31-5497,S99987390,X2652272X,Mr.,Antoine384,Robin66,Gulgowski816,,,S,asian,nonhispanic,M,Glendale  California  US,203 Schowalter Grove,Union City,California,Alameda County,6001,94552,37.70772714215323,-122.0104155109989,320166.12,308840.04,66543
0cfb5e3f-0f2e-bfcc-2b42-3e8465ba6c20,2006-03-13,,999-60-9861,S99922092,,Ms.,Jene106,Maricela194,Weber641,,,,black,nonhispanic,F,Long Beach  California  US,505 Heathcote Bypass Apt 91,Santa Rosa,California,Sonoma County,6097,95401,38.45822185705227,-122.62049964037804,4119.43,101339.77,15660
111a8053-0c7e-a8f0-ffc6-d42b3e64421b,2016-07-05,,999-66-2864,,,,Terry864,Aurelio227,Lesch175,,,,white,nonhispanic,M,Lake Forest  California  US,1004 Treutel Plaza,Laguna Hills,California,Orange County,6059,92637,33.53863184398741,-117.68670862274008,14430.13,245.73,88568
be4e38d0-3cf8-487b-a9ac-9e44b373821a,1977-06-26,,999-12-9636,S99987755,X46515887X,Mrs.,Cristina921,María del Carmen27,Gollum504,,Balderas66,D,black,hispanic,F,Wesley  Saint Andrew Parish  DM,303 Zulauf Vista,Dixon,California,Solano County,6095,95620,38.39562285980065,-121.80156247402931,809452.40,819922.41,88438
ceb5a921-d347-1f70-a0ed-598fbe9ab88d,1961-09-30,,999-84-3694,S99935823,X12500269X,Mrs.,Tenisha328,,McKenzie376,,O'Conner199,M,white,nonhispanic,F,Bellflower  California  US,420 Hyatt Bypass,Bethel Island,California,Contra Costa County,6013,94511,38.04389746216066,-121.66407523194975,229880.22,1079287.28,156913
000bc35c-020f-51dc-20c8-cad89756bd70,1977-03-11,,999-42-1443,S99928683,X71203227X,Mr.,Alfonso758,Jaime666,Leiva147,,,M,white,hispanic,M,Bayamon  Puerto Rico  PR,644 Weber Route,Lancaster,California,Los Angeles County,6037,93535,34.71114249006111,-118.40592862966811,67339.97,91210.89,34470
27b0baf6-8271-c506-979b-e06b02f71825,1970-02-23,2019-07-19,999-26-3510,S99960046,X76524780X,Ms.,Sherril389,Perla570,Vandervort697,,,S,black,hispanic,F,Bakersfield  California  US,511 Lynch Arcade,Escondido,California,San Diego County,6073,92025,33.08678990873032,-116.9635482371798,740458.79,413135.37,111542
47b436e5-7984-e269-a316-1c7613e5d8ee,1965-01-25,,999-15-6017,S99931777,X21321151X,Ms.,Wendie72,Denna536,Schoen8,,,S,asian,nonhispanic,F,Ho Chi Minh City  Gia Định  VN,826 Jenkins Landing Unit 20,San Francisco,California,San Francisco County,6075,94112,37.752923577778155,-122.4572795839664,20336.94,1471106.18,11809
663724ee-5ce2-81ed-a039-cbc76b59c6bc,2024-03-07,,999-26-4515,,,,Micha632,Edelmira985,Stoltenberg489,,,,white,hispanic,F,Fremont  California  US,507 Moen Mission Suite 88,Riverside,California,Riverside County,6065,92509,33.87724880394118,-117.30619115859353,8091.23,787.96,56084
c2b08633-2436-269d-838b-4d4ced75ff04,2024-05-25,,999-63-5517,,,,Denver542,Kurtis994,Boyle917,,,,white,hispanic,M,Alamo  California  US,736 Paucek Annex Unit 37,Yucaipa,California,San Bernardino County,6071,92373,34.04504256944126,-117.00307771011629,8885.25,0.00,111346
75d90f6a-b8fb-8dcf-9891-226829781742,1998-05-24,,999-86-2045,S99997787,X17341104X,Mr.,Fidel864,Paris331,Mertz280,,,,white,nonhispanic,M,San Buenaventura (Ventura)  California  US,717 Runolfsdottir Spur,Lawndale,California,Los Angeles County,6037,90504,33.82210933276461,-118.3482886509755,96134.46,19577.34,85817
8ad0dd4e-544a-7be2-34f4-c3e951fa3313,1999-08-13,,999-38-4798,S99936150,X50357035X,Ms.,Caridad510,Adela471,Colón139,,,,asian,hispanic,F,Port-au-Prince  Haiti  HT,926 Hickle Junction,San Mateo,California,San Mateo County,6081,94404,37.538509148995956,-122.19938399745476,584837.82,1541.62,100792
ab1fb985-e2d6-1d56-2546-023f761ada34,2007-08-14,,999-50-8473,S99985151,,Mr.,Jamey282,Karl184,Johns824,,,,white,nonhispanic,M,Lodi  California  US,283 Hayes Estate Apt 93,Long Beach,California,Los Angeles County,6037,90808,33.753631163246155,-118.12540977602737,3718.18,94699.84,42426
7eb5e35b-661f-743a-6233-1088b985e270,2010-12-14,,999-25-7234,,,,Moises22,Pedro316,Schulist381,,,,white,nonhispanic,M,Scotts Valley  California  US,470 Kulas Camp Apt 86,Norwalk,California,Los Angeles County,6037,90650,33.94211232318888,-118.04012312020105,81639.04,0.00,57819
f85adb14-c7f8-bcf4-b981-d3bdbdf729dc,2012-12-17,,999-37-1133,,,,Hoyt490,Hans694,Schmitt836,,,,white,nonhispanic,M,San Francisco  California  US,183 Kerluke Bridge,Banning,California,Riverside County,6065,92220,33.868405260434066,-116.76221457451007,115720.03,0.00,68021
d4632c0d-c0db-3c39-d199-88b9ee14d657,1963-08-25,2026-02-25,999-82-1463,S99963763,X55938504X,Mr.,Pat3,Randy380,Tillman293,,,D,white,nonhispanic,M,Fullerton  California  US,1061 Jast Rapid Apt 92,Huntington Beach,California,Orange County,6059,90740,33.76525953150873,-117.99517248792455,194294.10,597857.43,177850
a05dac5f-1870-d0ac-29dd-dae16850ac7e,1986-03-04,,999-52-1624,S99952167,X67676674X,Mr.,Young120,Pablo44,Schaefer657,,,S,asian,nonhispanic,M,San Clemente  California  US,1095 Wilderman Common Unit 77,Orange,California,Orange County,6059,92676,33.78581953640588,-117.82751609698424,41907.07,40403.14,426289
dff66025-1cc5-c26d-99cb-be7341b60102,1970-02-23,,999-81-6900,S99999280,X39370863X,Mrs.,Avery919,Katharyn928,Yundt842,,Johns824,M,black,hispanic,F,Buena Park  California  US,483 Reilly Alley,Escondido,California,San Diego County,6073,92078,33.10129041141721,-117.1361144901806,1018340.74,335035.00,111542
aefcf209-b738-7a4a-6f06-9657de9b3afc,2009-03-03,,999-18-2758,S99986364,,,Ellena683,Ileen763,Pacocha935,,,,black,hispanic,F,Templeton  California  US,382 Kreiger Lodge Apt 23,Manhattan Beach,California,Los Angeles County,6037,90254,33.89302000220582,-118.39616022296957,96838.61,205054.15,76498
249fa87d-54da-51c9-2616-c50624427f71,2007-01-10,,999-30-3089,S99957131,,Mr.,Bryan958,Emanuel231,Lang846,,,,white,nonhispanic,M,Los Angeles  California  US,584 Franecki Route Apt 5,Clovis,California,Fresno County,6019,93611,36.846491384325105,-119.75491122137146,30929.67,855874.31,141030
32f6d63e-6971-ef84-0c75-6037aaee69f7,1952-05-26,,999-29-3898,S99915991,X1858030X,Mrs.,Anisha16,Jacklyn830,Little434,MD,Stanton715,D,white,nonhispanic,F,San Diego  California  US,723 Stark Heights Apt 20,Temecula,California,Riverside County,6065,92563,33.51468846778086,-117.32488915989347,850461.76,410188.43,42734
15f42c58-a861-8dae-6e81-bc66d75c5d2a,1944-09-20,,999-69-2219,S99936722,X71445064X,Mr.,Eugenio846,Marcelo725,Rolfson709,,,M,white,hispanic,M,Los Angeles  California  US,941 Berge Park,Los Angeles,California,Los Angeles County,6037,91606,34.28184008201103,-118.5132161442061,235527.05,192984.21,130020
1ff6bfbf-5cfc-0985-503e-a4df12bf6ccd,2009-06-12,,999-98-6364,S99910460,,,Tamra871,,Armstrong51,,,,white,nonhispanic,F,Laguna Beach  California  US,1007 West Park Unit 22,El Cajon,California,San Diego County,6073,92020,32.749080260589665,-117.01886296608707,3300.00,68410.90,42829
16e9d97e-2e97-d850-d761-86d89baba963,1986-06-09,,999-30-8730,S99962177,X82654616X,Mrs.,Misti388,Nevada145,Lebsack687,,Lakin515,M,white,nonhispanic,F,Fresno  California  US,214 Beier Well Suite 54,Anaheim,California,Orange County,6059,90621,33.76217824428494,-117.89122628068549,300772.15,931051.97,67343
d34b79e7-d073-c4a6-03e9-b398de15a705,1946-11-23,,999-49-3837,S99987150,X74251157X,Mrs.,Pura348,Pia232,Conn188,,Abbott774,D,white,hispanic,F,Los Angeles  California  US,744 Wilderman Path,Norco,California,Riverside County,6065,92879,33.888813734965915,-117.60243096278832,400402.51,1411457.02,29137
aee4c5d9-5d61-f5c8-41f4-6192979bbbf1,1995-01-22,,999-59-8648,S99932981,X84721653X,Mrs.,Annette105,,Kilback373,,King743,M,white,nonhispanic,F,Toulouse  Occitanie  FR,953 Blanda Ferry Unit 40,Turlock,California,Stanislaus County,6099,95382,37.48704073529389,-120.89665306738954,8107.20,551525.27,2322
ed0ec6f6-5127-5881-98d0-16e33868fea2,1975-11-27,,999-91-3704,S99926783,X15426137X,Mrs.,Abbey813,Shawnta32,Emard19,,Kuhn96,W,white,hispanic,F,Clovis  California  US,125 Marks Crossing Suite 42,Inglewood,California,Los Angeles County,6037,90303,33.910630142539134,-118.30564278611277,16694.26,1281555.81,11032
006da78c-42ad-1739-9115-b7dd938330f6,1967-07-31,,999-63-6172,S99933359,X17800292X,Mrs.,Glenna97,Kassandra256,Johnson679,,Konopelski743,M,white,nonhispanic,F,Santa Clarita  California  US,393 Parker Run,Los Angeles,California,Los Angeles County,6037,91324,34.08786772328193,-118.48484800812183,279556.81,1217865.36,32431
e268f5fa-8c4f-696b-5967-bc2ef68bd8b6,1963-08-25,2020-09-04,999-67-2627,S99937464,X51435230X,Mr.,Numbers230,Bob965,Jakubowski832,,,M,white,nonhispanic,M,Buena Park  California  US,886 Braun Stravenue,Huntington Beach,California,Orange County,6059,92647,33.8011213255049,-118.01389764631793,81914.05,1145035.38,177850
0ec3d15d-2453-9825-a9a2-adf1ebf67ee4,1968-07-29,,999-11-5148,S99992942,X79072978X,Mr.,Alfredo17,Benito209,Viera553,,,M,asian,hispanic,M,Havana  Havana  CU,697 Satterfield Orchard,Long Beach,California,Los Angeles County,6037,90810,33.7666479495627,-118.1906890047211,213134.08,38578.47,52669
7e8ec20c-b16c-6eaf-6952-5dd56d76ab0a,2006-06-29,,999-87-6429,S99967368,,Ms.,Juana825,María842,Castellanos521,,,,white,hispanic,F,Santo Domingo  National District  DO,454 Kerluke Skyway,East Oakdale,California,Stanislaus County,,00000,37.77057532875848,-120.80295081640564,17868.33,85197.07,140413
728d377b-7585-c220-5433-634582308f59,2008-11-20,,999-29-4742,S99954840,,,Julieann172,Cheryl605,Lehner980,,,,asian,nonhispanic,F,West Covina  California  US,1047 Schmitt Ramp Unit 87,Yuba City,California,Sutter County,6101,95991,39.01737791004184,-121.63958062206358,105336.52,795285.35,50650
0def41d1-2971-32d3-08dc-39745a9b4582,2006-10-26,,999-10-3661,S99965336,,Ms.,Kathie378,,Marvin195,,,,white,nonhispanic,F,Sacramento  California  US,1031 Breitenberg Lane,Moreno Valley,California,Riverside County,6065,92555,33.89280856846167,-117.24808227519145,9079.96,999430.19,1901
008e8581-695d-5d5d-a5bc-e43c098a8d7e,1981-11-22,,999-88-9032,S99970190,X78781739X,Mr.,Salvatore257,,Hamill307,,,M,white,nonhispanic,M,San Francisco  California  US,884 Kshlerin Course Unit 74,Oakley,California,Contra Costa County,6013,94561,37.94702322571978,-121.70233124774863,99224.88,46639.53,158716
a912d9ad-4415-ea20-052f-fb7de1171664,1999-06-07,,999-59-6001,S99948737,X29067687X,Ms.,Norine97,Jadwiga271,Braun514,,,,other,nonhispanic,F,Santa Ana  California  US,1036 Adams Junction,Altadena,California,Los Angeles County,6037,91001,34.15349617792229,-118.12178199414682,16636.24,1550650.68,12632
a1a9724a-81a9-2537-a53e-cae3223fe0a6,1996-06-05,,999-74-8191,S99934932,X41930634X,Ms.,Cecilia788,Ana Luisa894,Pedroza523,,,S,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,1004 Ledner Skyway,Yucca Valley,California,San Bernardino County,6071,92252,34.15057269793469,-116.268581374822,8538.43,603969.18,18991
bb27ccb8-27f2-8084-c045-0619fbba6749,1977-04-27,,999-78-2409,S99979564,X20881337X,Mr.,Garfield38,,Brakus656,,,W,white,nonhispanic,M,Glendale  California  US,671 Kertzmann Well Unit 39,San Diego,California,San Diego County,6073,92173,32.982072931945005,-117.04705699938934,146773.23,95764.68,345442
1ccdca97-9bad-a2a8-ab76-3f660571f659,2025-08-03,,999-58-4306,,,,Carlene772,,Buckridge80,,,,white,nonhispanic,F,Carmichael  California  US,192 Kozey Meadow Unit 67,South Gate,California,Los Angeles County,6037,90280,33.91012758086301,-118.15104134327096,100.00,3439.97,9982
b721c6a4-1e95-7c15-b42d-d90ad3ac38ea,1999-05-23,,999-75-2664,S99982598,X54202014X,Ms.,Charise827,,Bailey598,,,,asian,nonhispanic,F,Daegu  Daegu  KR,878 Waelchi Byway Apt 91,San Francisco,California,San Francisco County,6075,94109,37.780477175678804,-122.48792939391201,7550.00,553110.97,1993
be1dce4b-7c1e-f128-9480-e9eabb599c39,2015-12-25,,999-57-3695,,,,Stepanie29,Arvilla101,Glover433,,,,white,nonhispanic,F,Laguna Hills  California  US,180 Cassin Underpass,East Rancho Dominguez,California,Los Angeles County,6037,90221,33.84940357437187,-118.2080644413914,37040.37,4138.59,72387
24b7e800-0388-f2ae-b5be-606406136d91,2012-04-10,,999-19-2750,,,,Judi176,Ami949,Farrell962,,,,asian,nonhispanic,F,Oxnard  California  US,343 Wuckert Terrace,Walnut Creek,California,Contra Costa County,6013,94549,37.90111011811936,-121.97739041776353,54087.08,17266.80,51756
10a9e5b7-0878-4638-76f5-b8648ec50932,1963-08-25,,999-48-4245,S99941382,X56120261X,Mr.,Clemente531,Bernardo699,Lockman863,,,W,white,nonhispanic,M,East Sonora  California  US,285 Botsford Dam Unit 86,Huntington Beach,California,Orange County,6059,92683,33.7904498933944,-118.11716043884798,98756.28,157573.03,177850
db4ce6f9-20a6-2478-2ba8-47f7e674007b,2017-01-23,,999-83-3681,,,,Kacy732,Krystyna791,Barton704,,,,asian,hispanic,F,Daly City  California  US,489 Murray Avenue,Irvine,California,Orange County,6059,92782,33.67483374087363,-117.74767097139657,17198.61,20340.57,104382
30bf7bb6-2d1f-da11-ee97-129d427737b6,2006-04-20,,999-26-7580,S99989244,,Mr.,Carson894,Lance203,Lakin515,,,,hawaiian,nonhispanic,M,Sunnyvale  California  US,1089 Spinka Dam Suite 80,Pittsburg,California,Contra Costa County,6013,94509,38.02943205747557,-121.87427724602458,3550.00,86183.00,17906
403e4343-cb70-ee2b-dfb2-8c77636192c9,2008-01-19,,999-87-5172,S99979087,,Ms.,Vernita491,,Beatty507,,,,white,nonhispanic,F,Rialto  California  US,408 Anderson Manor,Ducor,California,Tulare County,6107,93218,35.87193483945379,-119.00836916129731,84738.20,0.00,48864
35b6bdc5-e735-0e52-19b7-1a3555783f13,1959-10-31,,999-31-6029,S99933808,X42165834X,Ms.,Sharita792,Yuki258,Pollich983,,,S,white,nonhispanic,F,Elk Grove  California  US,176 Konopelski Crossroad Suite 23,Lodi,California,San Joaquin County,6077,95242,38.16643588345886,-121.42369724133748,299542.21,1110608.52,30776
600b6319-b69f-f079-bb3d-309c504e3e3a,2022-11-17,,999-84-5678,,,,Dominick530,Cyrus914,Monahan736,,,,white,nonhispanic,M,Los Angeles  California  US,1018 Rippin Pathway Suite 88,North Highlands,California,Sacramento County,6067,95660,38.710583931875256,-121.36611549604297,9810.24,0.00,90517
9afec9a1-5f37-d47b-75a6-15461d1e4259,1996-10-28,,999-90-7728,S99917065,X69317310X,Ms.,Claudette391,Mahalia897,Kirlin939,,,S,white,nonhispanic,F,Perris  California  US,329 Baumbach Plaza,Livermore,California,Alameda County,6001,94551,37.50750055087999,-121.5563089638212,8432.22,951115.52,32889
c1e8ebd3-3113-6252-62ee-cb58be29cb06,1977-03-13,,999-32-7440,S99963647,X64776889X,Mrs.,Whitley172,,Douglas31,,Kunze215,M,white,nonhispanic,F,Truckee  California  US,1053 Stehr Promenade,Los Angeles,California,Los Angeles County,6037,90003,33.881997704848594,-118.30573946190025,243255.97,1934342.03,634954
e865af66-ed70-278b-b416-dd46339882be,2017-03-02,,999-45-5755,,,,Sarai636,Michaela318,Miller503,,,,white,nonhispanic,F,Bakersfield  California  US,799 Feest Plaza,Chowchilla,California,Madera County,6039,93610,37.10840177184605,-120.25631485126267,1350.00,32624.58,43153
2575e7f9-c92b-7bd8-f37d-8b4ab4d85ed3,1992-06-05,,999-79-4214,S99971438,X71033093X,Mrs.,Antonia30,,Hirthe744,,Hettinger594,M,asian,hispanic,F,Chula Vista  California  US,787 O'Hara Frontage road,Folsom,California,Sacramento County,6067,95662,38.6817421793094,-121.09459566558871,119372.39,729537.66,185399
c841350b-756d-d83c-1cd2-5e45943ab9f9,2020-08-27,,999-46-2182,,,,Roberto515,,Shields502,,,,asian,nonhispanic,M,Florence-Graham  California  US,855 Labadie Orchard Apt 46,Orcutt,California,Santa Barbara County,6083,93455,34.82813231942775,-120.39042083065945,1061.49,21574.54,4229
7a6e50e7-d7d2-6f67-ddd7-89e327564863,1975-02-23,,999-13-1139,S99959512,X41966938X,Mr.,Clemente531,Sancho742,Pelayo88,,,M,white,hispanic,M,Roseau  Saint George  DM,286 Lindgren Park Unit 66,Los Angeles,California,Los Angeles County,6037,90039,34.18397305392176,-118.35969572746642,179561.94,67923.62,113803
fd24ecec-a28c-ff42-52b9-b71d0cba3705,1963-05-28,,999-30-8486,S99964381,X55895562X,Mrs.,Shawnee493,Monnie762,Hagenes547,,Kub800,M,hawaiian,nonhispanic,F,Los Angeles  California  US,392 Stamm Pathway Unit 41,Lakeside,California,San Diego County,6073,92040,32.90310748656626,-116.91449875133263,430672.86,85584.56,45309
23bf8b2a-91ee-f6fc-dd6d-28a8e67eae75,1995-11-05,,999-29-5228,S99917318,X62977971X,Mrs.,Josefina523,Andrea7,Ocasio180,,Ocasio180,M,white,hispanic,F,Panama City  Panama  PA,240 Bode Lodge,Riverside,California,Riverside County,6065,92553,33.85542558988283,-117.41931059012039,116935.06,50997.72,97021
e46aebee-9ed2-1d8e-1ac1-80d49f3ec441,1964-04-13,,999-29-1532,S99934743,X41850487X,Mrs.,Delphia725,Shantay950,Wuckert783,,Bernhard322,M,white,hispanic,F,Oceanside  California  US,131 Jenkins Alley Suite 46,Pasadena,California,Los Angeles County,6037,90042,34.12025414178558,-118.17952244450487,1319422.70,420897.09,106143
c1eb6a67-8a15-a6d6-c2f3-d72ce84f6318,1963-02-09,,999-62-6809,S99943473,X66267918X,Mrs.,Rosa195,,Herman763,,Koss676,M,white,nonhispanic,F,Norco  California  US,218 Wyman Route,Mountain View,California,Santa Clara County,6013,94553,37.30262073912268,-122.1010553551802,477523.45,2178858.36,183377
a8dffbb9-d07e-f3bc-5792-ad8aa8bb834a,2007-03-23,,999-97-3429,S99938397,,Ms.,Yuk263,Terisa250,Simonis280,,,,white,hispanic,F,Manteca  California  US,263 Haley Wall Unit 75,San Bernardino,California,San Bernardino County,6071,92410,34.0739618806857,-117.27127285632498,3536.64,65840.92,16014
053aec46-669c-7d1c-0603-9ac6d0200e74,2012-11-21,,999-89-8924,,,,Leo278,Gilberto712,Tremblay80,,,,white,hispanic,M,Los Angeles  California  US,153 Towne Wynd,Belmont,California,San Mateo County,6081,94002,37.45689272149779,-122.25463913550782,53647.70,28341.49,317126
2bd8d0bc-f7ec-199c-3689-6472e9a1e7bf,1963-10-28,,999-58-7654,S99968819,X52936999X,Mr.,Lavern240,Daren950,Zboncak558,,,M,white,nonhispanic,M,Vacaville  California  US,442 Huel Esplanade Apt 9,San Diego,California,San Diego County,6073,92173,32.606140070911366,-117.1198542869151,218291.39,32459.00,110057
3cc8552a-28a0-6fac-7129-b89e849838ad,1982-07-28,,999-91-1047,S99996184,X16338688X,Mrs.,Yvette315,Stevie682,Terry864,,Strosin214,M,white,hispanic,F,San Jose  California  US,468 Satterfield Fork Apt 51,Clovis,California,Fresno County,6019,93611,36.79713994316478,-119.6311411454498,296058.43,968499.04,70761
